restaurant_id,names,restaurant_type,address,num_of_reviews,rating,zip_code,lati,longi
53y6b_-YaptXhlm2-STzeA,XO Kitchen,chinese,148 Hester St,545,3.5,10013,40.71744998,-73.99604118
xm_-5QZFzJidiUO--PgOYg,Bites of Xi'an,chinese,60 W 56th St,32,4.5,10019,40.76335869,-73.97709537
HoU-pi4U4EK-AwkTxNCAEg,Lisa's Dumplings,chinese,57th St & 8th Ave,79,4,10019,40.76894692,-73.98240671
0d9H27ztGyGHMENp2afAqA,Xi'an Famous Foods,chinese,26-19 Jackson Ave,125,4,11101,40.7475637,-73.9417967
hBbAmEYXM4L03AU9Vt_p9g,Hong Kong Station,chinese,157 W 47th St,126,3.5,10036,40.75894,-73.98372
YigPOZxASGQX1IniEyCp8g,La Dinastia,chinese,145 W 72nd St,170,3.5,10023,40.77833,-73.98022
zC5GU4K-IHc25kXf6DVCBg,Brooklyn Dumpling Shop,chinese,131 First Ave,236,4,10003,40.727593,-73.985612
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,chinese,2896 Broadway,202,4,10025,40.80576419,-73.9652019
pCeNP_wq7i1Pgl0yCYEgag,Maxi’s Noodle,chinese,135-11 38th Ave,430,4.5,11354,40.76052,-73.83227
R0y03SFOY0BdHRUT1LSO0Q,Shanghai You Garden,chinese,135-33 40th Rd,1237,4,11354,40.75895,-73.83056
jwKPVep2qZYBUA6SLLQPvg,Legend 72,chinese,127 W 72nd St,257,3.5,10023,40.77796,-73.9796901
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,chinese,58 E 8th St,204,4,10003,40.73089,-73.99343
U0SmczzYhahOeRxftjBPSg,Chef 28,chinese,29 E 28th St,168,3.5,10016,40.74393,-73.98493
741IMLpXPq755tDaEYXAtA,Joe's Steam Rice Roll 石磨腸粉王,chinese,136-21 Roosevelt Ave,757,4.5,11354,40.76012,-73.82941
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,chinese,3141 Broadway,289,4,10027,40.81403,-73.95983
XDv71A1J3aIOu_W5sVzZ2w,Shi Miao Dao - East Village,chinese,33 Saint Marks Pl,111,4,10003,40.72904,-73.9881
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,chinese,43 W 65th St,492,3,10023,40.77269583,-73.98150783
si4n0EtvAl3QisVHoKPOuw,Wonton Noodle Garden,chinese,56 Mott St,493,3.5,10013,40.7157921,-73.998189
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,chinese,164 Pearl St,240,4,10005,40.70591,-74.00747
dVAI5zh29psdbHp9wGXwVQ,M Star Cafe,chinese,19 Division St,317,3.5,10002,40.713928,-73.99652
VQ5YGa4L4AT3ugF61hM9qQ,Zongzi lady,chinese,Chrystie St Grand St,57,4.5,10002,40.7181661,-73.9938466
aije_BqBVVl-6T13QsnRqQ,August Gatherings,chinese,266 Canal St,287,3.5,10013,40.7186556,-74.0011004
--SoNTeCXFUx56no0OgibQ,Bites of Xi'an,chinese,84 E 10th St,47,4.5,10003,40.730861,-73.989941
CesS-E8Q3ztX6VnkXO6wBg,Chinese Tuxedo,chinese,5 Doyers St,326,3.5,10013,40.7143299,-73.99804
xVduej7-JiPrZzsFXIkIDw,Lazy Siu's,chinese,742 Driggs Ave,48,5,11211,40.71261,-73.96077
k8GFfCXO2FIIJIo0ICYSRA,Bao Bao Cafe,chinese,106 Greenwich St,220,4,10006,40.70854,-74.01367
ZybTcEwBUeQqiiyyBpoiPQ,White Bear,chinese,135-02 Roosevelt Ave,1049,4,11354,40.758783,-73.83163
oJjMYhA6z1_BVaQpSdyl8g,Golden Forest,chinese,353 Grand St,203,4,10002,40.7167,-73.98945
LztkKM-lvRraBbS9TVXzcg,Yiwanmen,chinese,150 Mott St,167,4,10013,40.71931327,-73.99626304
v0opDMezc6pKgdfR22KUnQ,Da Tang Szechuan,chinese,18 W 38th St,300,4.5,10018,40.75128,-73.98376
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,chinese,139 E 45th St,152,3,10017,40.75322,-73.97399
VDbMrjBq-XAKZTS_cgB9_A,Asian 59,chinese,207 E 59th St,89,3.5,10022,40.76143,-73.96603
IkOW8jcaFYOll4albHitLw,Lotus + Cleaver,chinese,28-17 Jackson Ave,43,4.5,11101,40.74878631,-73.93861438
AEkpyAGcVe5NgH2Nb7fCNQ,Nuevo Jardin De China Restaurant,chinese,3205 Broadway,221,3.5,11106,40.76155138,-73.92431488
3NYQQckItp9l7GDzALw79w,Lin's Gourmet,chinese,1097 2nd Ave,72,3.5,10022,40.759891,-73.965187
s0Klxfd2XRZSrATjzEimBg,GAN-HOO BBQ,chinese,3702 Main St,407,4.5,11354,40.76128487,-73.83164884
8plXW6ZQI1awPu1scms3jQ,Silky Kitchen,chinese,138 W 46th St,32,4.5,10036,40.757888,-73.984006
5tWpAFpF618KJxBhHJzF7g,E Noodle 粥麵館 - Chinatown,chinese,5 Catherine St,122,4,10038,40.71379,-73.99731
FhXBKrLHyK7np4d0_f1s-w,Swadist Restaurant,chinese,715 Newark Ave,158,4.5,7306,40.734995,-74.061407
H87c1gVVCKneyI0LxaDFxQ,Corgi Jianbing,chinese,4405 Hunter St,26,5,11101,40.7474918,-73.9433018
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,chinese,1817 2nd Ave,143,3.5,10128,40.783159,-73.948244
dSaMEWm0EQTG4TOeUetU5w,Jian Bing Man,chinese,11 W 32nd St,170,3,10001,40.74761,-73.98631
kwqOmEwWJ0D9PyCdFGE3-g,Xian Famous Foods,chinese,14 E 34th St,733,4,10016,40.747844,-73.983901
nrPfcOC4mGnEL-9CpoGhMg,Ming's Caffe,chinese,28 Canal St,136,4,10002,40.714321,-73.990509
zb78ua-FlfFRj8v082giBw,Jimmy's House,chinese,162 E 25th St,133,3.5,10010,40.74016,-73.98256
rPTX2J5KGDkN1QhPD-QOvg,Bites of Xi'an,chinese,318 Livingston St,166,4.5,11217,40.68807,-73.98199
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,chinese,963 Grand St,80,4.5,11211,40.71326,-73.93616
ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,chinese,213-12 48th Ave,519,4.5,11364,40.755368,-73.767415
n1elkLPlnQX_PArLvuVVIg,Shanghai Heping Restaurant,chinese,104 Mott St,408,3,10013,40.71741812,-73.99732813
HR_a2QSA_KJZIakufAJUmg,Szechuan Gourmet,chinese,21 W 39th St,29,4.5,10018,40.75226533,-73.9836105
zZecd370h2jxzh1kRJ4y2g,Asian Jewels Seafood Restaurant,chinese,13330 39th Ave,1156,3.5,11354,40.759076,-73.8337556
MYPes7EWP5aLiVG1Z_9eFQ,Jing Fong,chinese,380 Amsterdam Ave,244,3,10024,40.78270961,-73.97891288
UNyGz06_7RendbswIyNYtA,Shu Han Ju,chinese,465 6th Ave,184,3.5,10011,40.73558,-73.99843
8td6qiBvZ-En6gSpPjXWzQ,Shanghai Zhen Gong Fu 上海真功夫,chinese,86-16 Queens Blvd,190,4.5,11373,40.73616291,-73.87729898
8UlRXXPaSI383aiOiJQi5A,Famous Sichuan,chinese,10 Pell St,423,3.5,10013,40.71487,-73.99758
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,chinese,45-26 46th St,186,3.5,11104,40.74258883,-73.91896978
ZdLS7gD1ulmCPkqNc9_S3A,Keming Restaurant,chinese,1006 Washington St,176,4,7030,40.74893,-74.02772
P2bxlKAmRWZIpHdJ_JT3fg,East Harbor Seafood Palace,chinese,714 65th St,724,4,11220,40.633425,-74.014425
9U5tPyF6QEiVntlyTemxKA,House of Joy,chinese,28 Pell St,64,4.5,10013,40.71510354,-73.998459
QDApjjZAPxFvvbll86NMTA,Hak Box,chinese,88 E Broadway,94,4,10002,40.714,-73.99439
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,chinese,1557 Lexington Ave,54,4.5,10029,40.78792445,-73.94898636
1YGpTYD8xIuUpK_beMhzSw,The Rice Noodle,chinese,190 Bleecker St,140,4,10012,40.729087,-74.001525
3Qpi419I29t3sCHMzC_h-g,Harvest Chinese & Thai Cuisine,chinese,1502 1st Ave,101,3.5,10075,40.7718201,-73.9526672
rGuXwUtNoDp0_GmspjYwcA,Petite Soo Chow,chinese,607 Gorge Rd,563,3.5,7010,40.8245099,-73.98781
Y5NjZuIkWnV-ntd7BeUjzg,Happy Lamb Hot Pot,chinese,136-59 37th Ave,670,4,11354,40.762281,-73.829041
sGwQYKPaMJ-tD2E4fQ0EJQ,Jardin De China,chinese,3737 Jct Blvd,245,4,11368,40.750672,-73.869982
4--r7DCu5l9UEIjs4OwKSQ,Gem Bing Shop,chinese,9 St Marks Pl,69,4,10003,40.729444,-73.989067
Dqp5Itsj9dN0Ewz8Gm853g,Philippe Downtown,chinese,355 W 16th St,123,3.5,10011,40.74213,-74.0038
75hwcHqtBI0x-Ej0OEklWA,Mimi Cheng's Dumplings,chinese,380 Broome St,196,3.5,10013,40.72046804,-73.99644817
gtEnSb_JU_zAtdv3WL7Fug,New York Bo Ky Restaurant,chinese,94 Baxter St,40,5,10013,40.71708279,-73.99975437
MzA6gitJKqfW4VrdS7AiQw,PACIFIC MOON,chinese,59-02 Broadway,102,4,11377,40.75119,-73.90269
TWI3efEcCVsTErKFWz4Zqg,Nom Wah Nolita,chinese,10 Kenmare St,214,3.5,10012,40.72041549,-73.99447896
-2FAuHbWsc_rxuSaeYAhCw,Green Garden Village,chinese,216 Grand St,75,4.5,10013,40.7190136,-73.9959638
Q1TpfbuPwKPFrNFyu-u2_g,Han Dynasty,chinese,1 Dekalb Ave,339,4,11201,40.69113196,-73.98259778
vbL4Ef8zf4dmdR9Gyl5lkw,Taiwanese Gourmet,chinese,8402 Broadway,389,3.5,11373,40.739713,-73.878766
Dj0jblwuWTftL1D7_Kun6Q,Noodles 28,chinese,417 3rd Ave,209,3,10016,40.74261,-73.97997
BkXb82Y2OIsQ5RpNNQOYmQ,China Express,chinese,192 Union Ave,122,4,11211,40.70606422,-73.949992
DjLxykRuP8OFtGtPPZpfdQ,Caridad China,chinese,108 Graham Ave,112,4,11206,40.704949,-73.942579
UAK1rAnP0Kz1s4ofQ7v0Cg,Noodle Edition,chinese,18 W 45th St,27,4,10036,40.75580342,-73.98057338
MXYtu8-0eNkW6L4firJfcw,Chinatown Restaurant,chinese,1650 3rd Ave,271,3,10128,40.78286,-73.95126
Puyzn1gagH9TsJz7EBJs3g,Baji Baji,chinese,145 1st Ave,46,4.5,10003,40.72821421,-73.98516919
nZnJ5bNiQn1r4LWgqDeW2Q,Old Shanghai Soup Dumpling,chinese,133 Broad Ave,153,4.5,7650,40.84531809,-73.99993037
XvOhc15ETRp8FkK1_lVizQ,Chang Lai Fishballs & Noodles,chinese,240 Grand St,26,5,10002,40.718481,-73.994468
eQKYZWnBjPUjINAnFmrmbA,P.F. Chang's,chinese,10 Port Imperial Blvd,515,2.5,7093,40.78025666,-74.0096401
LXmlfAmrGA3NfvYSfxIVvQ,Ma LaLa,chinese,42-02 30th Ave,87,4,11103,40.76296627,-73.9133542
DsH2GQdj6lX-znyfDFFhhQ,Goody Fresh Dimsum,chinese,513 6th Ave,28,4.5,10011,40.73699,-73.99744
a93NwZxjkPQydJxR42oPyg,Grain House,chinese,929 Amsterdam Ave,112,4,10025,40.80012767,-73.96575384
MUeccJfwQZVkSLe1-C0FVA,Liuyishou Hotpot,chinese,136-76 39th Ave,417,4.5,11354,40.76071,-73.82759
DpfE0gPBXj-aj2pnEh4E2Q,Wei Williamsburg,chinese,145 Borinquen Pl,186,4,11211,40.7107868,-73.9542168
SNDUD4LFjVHWwrdAkokxRg,Spring Restaurant,chinese,29 Catherine St,90,4,10002,40.71257535,-73.99717625
BTWWgZrMo_pS_BK-TYO92g,Shanghai Restaurant,chinese,493 Main St,381,4,7024,40.85580645,-73.97785362
_4UvguU5z2hMsHXlYedFXw,Tao Hong Bakery,chinese,79 Chrystie St,48,4.5,10002,40.71735,-73.9945679
NgY0RmhbpgAYb5t1jWT3OA,Yaso,chinese,289 Mercer St,58,4,10003,40.730208,-73.994044
isIFCDLE3VIDJcqhVy_klA,99 Favor Taste,chinese,732 61st St,870,4,11220,40.6355691,-74.0115482
bH6U8bze3zVTUBOPm913NQ,Dunhuang Lanzhou Beef Noodle,chinese,136-93 37th Ave,353,4.5,11354,40.76244441,-73.8277914
DmTz35KvxO20mH-pJxLNpg,Xi'an Famous Foods,chinese,96 8th Ave,57,4,10011,40.740203,-74.001963
yzAJOjAV7BnLZpbISHZfWg,Joe's Ginger,chinese,25 Pell St,596,3,10013,40.714782,-73.998374
2IrDzLVFUFPp229c1x8YNw,Hong Man,chinese,27 Eldridge St,135,4,10002,40.715145,-73.993698
9K8VhYvIA26AFMQY8S1soQ,M Noodle Shop,chinese,549 Metropolitan Ave,373,3,11211,40.714257,-73.950646
mQQxpyEegblKERyeuxrb5Q,Vanessa's Dumpling House,chinese,452 Amsterdam Ave,70,4,10024,40.785005,-73.977188
K0qsGnFv-edPDqVBdLCocQ,China Garden,chinese,39-20 47th Ave,76,4,11104,40.74166,-73.92577
XoJwcOxazBKvWikQCATS-w,East Flour,chinese,103 Christopher Columbus Dr,206,4,7302,40.71946,-74.04346
vm4fi1M_fxqIdIkHAgtBaQ,Thai Direct Bowls,chinese,131 Avenue A,54,4,10009,40.72688,-73.98311
-4pRolL6EQddbv4iHrIZwQ,Panda Express,chinese,1277 1st Ave,100,3,10065,40.76581723,-73.95777293
VW2Epq3C8jqysu6Edpu-RA,Atlas Kitchen,chinese,258 W 109th St,136,4,10025,40.80332,-73.9668
LJntAPKObO0OfydYm3_bzQ,Kings Co Imperial,chinese,168 1/2 Delancey St,86,4,10002,40.7180159,-73.9853739
09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,chinese,196-50 Northern Blvd,726,4,11358,40.75744,-73.78383
9AL3VA_4H_PMw0GPriIGQw,Tangra,chinese,103 Lexington Ave,79,3.5,10016,40.7421999,-73.98262
YzyHW3w0HUyaG8EvplNT1A,Liu's Shanghai,chinese,1869 Bath Ave,418,4.5,11214,40.60264119,-74.00387665
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,chinese,969 Amsterdam Ave,174,3.5,10025,40.80133,-73.96466
omOPvWNdukvWOC0peXPyng,Fairview Chinese Restaurant,chinese,363 Fairview Ave,142,4,7022,40.81084,-74.00097
5TnBfeoBpxPPwIXMGBMasg,New Double Dragon,chinese,37 1st Ave,102,4,10003,40.7242,-73.98801
YIwYw_A_LRwK66HBTzogYQ,Xing's Chef,chinese,46-20 Ditmars Blvd,90,4,11105,40.77010921,-73.90212049
VG0XPr9jSrgd8p5WPD1HaQ,Ollies To Go,chinese,307 E 77th St,82,3.5,10075,40.771918,-73.955451
bKXnm2k44mSdU0fP69lY-g,Szechuan Mountain House,chinese,39-16 Prince St,392,4,11354,40.75939303,-73.83260383
kueEZRLEaNVo6Cow3hf56Q,Nice Day Chinese,chinese,170 Bleecker St,61,4,10012,40.72867,-74.0007
qNMPfDIoPFGHmEHnJBnl1A,Public Village,chinese,23 Essex St N,47,4.5,10002,40.715441,-73.99006
5u4T6-Z-KhHrRZ9g54pugQ,Carol's Bun,chinese,139 E Broadway,52,4.5,10002,40.7138317,-73.99145545
a2sxaQooPmq9r7Cc-Umunw,Precious Japanese & Chinese Cuisine,chinese,128 Washington St,286,3.5,7030,40.738484,-74.030919
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,chinese,423 9th Ave,88,3.5,10001,40.75327715,-73.99664361
_XLLSXPIjgoZQtwU3RCcQA,Hunan Delight,chinese,752 Union St,326,4,11215,40.67552826,-73.97807121
XH2CNWlLU2HXROsT5NkCmA,Panda Express,chinese,835 Third Ave,115,3,10022,40.75624,-73.97012
bK-Y2zCIMolqRDHsaYUCWA,Royal Seafood Restaurant,chinese,103 Mott St,334,3,10013,40.7174,-73.9977
HHkTmzDBE9sGWvtSW9Ne8A,Tangra Masala,chinese,87-09 Grand Ave,331,3.5,11373,40.736536,-73.878328
TaiP-ad7115hSotsSC_PlA,C & L Dumpling House,chinese,77 Chrystie St,165,3.5,10002,40.717239,-73.994472
TbbpihlBxYidyE_O65Ajbw,Hay Hay Roasted,chinese,81 Mott St,80,4,10013,40.7166308,-73.9981349
AQqUiXi0hn1xu5qVfM54IQ,Beijing Dumpling House,chinese,88-38 Sutphin Blvd,334,4.5,11435,40.7043147,-73.8091804
rpLZDxivPeb9ZXqqgDPfpg,Sunshine Seafood Restaurant,chinese,27 Division St,129,3.5,10013,40.71397,-73.9961364
ru9KtvY8f_b2SKrKwtS3CA,Lo-Fatt-Chow,chinese,720 Monroe St C-103,144,4,7030,40.74746157,-74.03780065
d6pcRMV1YUDFTKO_p9d-sA,Wong Kwong Hop,chinese,85-27 Grand Ave,86,4.5,11373,40.735727,-73.88152
3OT1deSiIYhrcXWJ1sD3wA,Shui Mei Cafe,chinese,67 E Broadway,45,4.5,10002,40.7135318,-73.9948386
KUW8hx5kinOT_XJj3ttCDQ,Go Noodle Nine Moon,chinese,1069 1st Ave,69,3.5,10022,40.75932,-73.96254
2UmeXoBQ6zRNn0Zv_VcAjw,JiangNan 江南食府,chinese,133-42 39th Ave,178,4.5,11354,40.759239,-73.83256
ku3TyaUBEkuQtQXKq80Zlg,Sun Sai Gai Restaurant,chinese,220 Canal St,248,3,10013,40.717346,-73.9992751
ipv4lBvbfVzCnSahqrJckQ,Little Pepper,chinese,18-24 College Point Blvd,331,4,11356,40.78245,-73.84618
1UtavhY5umBJPJkP2jJGMw,Memories of Shanghai,chinese,68-60 Austin St,213,4.5,11375,40.72205973,-73.85061884
JJLFsLZbL21fbYRqcIGCLA,Awesum Dimsum Time Square,chinese,612 8th Ave,22,4.5,10018,40.7557,-73.9907
tS4aiWBYgzlqKX898jr3_w,Shun Wang,chinese,81-25 Broadway,184,4,11373,40.74313736,-73.88304138
E1QQuFMX7DAEt8jV4attkA,Taste Good,chinese,18 W 25th St,99,3.5,10010,40.743278,-73.99011134
zrV2yUsz1SxymeH51iRBRw,Chuan Tian Xia 川天下,chinese,5502 7th Ave,229,4.5,11220,40.6397,-74.009131
-7PgxPVUGZh__U3CxRFKxg,Trinidad Golden Place Restaurant,chinese,788 Nostrand Ave,162,4.5,11216,40.6718291,-73.95052532
-FSwYW_xV__5KHTIc56B0Q,Rice K,chinese,29-21 23rd Ave,115,3.5,11105,40.774743,-73.913172
PGeL1b4xNJggpZsHEGoxjg,Mr Chow,chinese,121 Hudson St,419,3,10013,40.7201045,-74.0087721
ZWP7yq9C2bhCcLkMR9BmVw,Mala Project,chinese,245 East 53rd St,12,4.5,10022,40.75712552,-73.96767713
E_Rxnmim6J2ECFtU0QGlsQ,Uncle Lou,chinese,73 Mulberry St,49,4.5,10013,40.71623,-73.99925
-EqTI_ssZs0iNM39KjzlQA,River House Chinese Cuisine,chinese,725 River Rd,142,4,7020,40.81970695,-73.97716617
bgnM6uy66zupYzb4QdL3vA,108 Food Dried Hot Pot,chinese,2794 Broadway,153,3.5,10025,40.80271,-73.96738
OmCJH9XPC_Zc9S7CWe__Xw,Hot Space Grilled Fish,chinese,39-07 Prince St,152,4.5,11354,40.75975955,-73.83266803
BCkyeKuJl009EtwPBvVhzA,Silver Apricot,chinese,20 Cornelia St,41,4.5,10014,40.73138,-74.00206
U2aUFZARLeSMf4RQIxjuTw,Lucky House Kitchen,chinese,343 Lewis Ave,111,4.5,11233,40.68384022,-73.93515654
1HjbS4hWLeHEwpC4EuWKYw,Manna House Bakery,chinese,125 Mott St,70,4,10013,40.71815,-73.99705
3TMP2pncE-0LwoDukbaqlg,Cafe Hong Kong,chinese,51 Bayard St,168,3.5,10013,40.715206,-73.997528
qFmyAqm0MQbdu_MHX1mhpQ,Oh Dumplings,chinese,6 Bergen St,111,4.5,11201,40.6875754,-73.9929996
QjXjUpyYlopIN_JK6A_s-w,Mimi Cheng’s Dumplings,chinese,309 Amsterdam Ave,54,4,10023,40.78014185,-73.98022
fl1QLAbKNWeIRHO_msnFbQ,Fat Choy,chinese,250 Broome St,56,4,10002,40.718081,-73.989753
RQRQOO_CGhj16AIz4KqlQA,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,chinese,88 E Broadway,39,4.5,10002,40.713837,-73.99414
YvAeVNrMQGim9VTkilwUgA,Chinah FiDi,chinese,100 Maiden Ln,62,4.5,10038,40.706649,-74.007166
kYJbGSjyXocbRrgMV-zExg,Six Happiness,chinese,1413 2nd Ave,129,3,10021,40.77000427,-73.95782471
br6HJD_UZ_LSU36tBZGSuw,Tada Noodles,chinese,2323 Borden Ave,48,4,11101,40.740157,-73.946535
gzoufHk90Ec6N5CWT0uBjg,Xian Famous Foods,chinese,41-10 Main St,308,4,11355,40.75779,-73.82973
lt3Leywt1pzy23OzDqYRVA,XO Taste,chinese,41 Elizabeth St,241,3,10013,40.717025,-73.996971
QBhHq4eN7rtFzmDUciVL-Q,King Wok,chinese,222 Varick St,149,3.5,10014,40.72904,-74.0050399
ybQV8joopvU1_gG2RwLRog,Wok City,chinese,153 Amsterdam Ave,98,3,10023,40.77524178,-73.98387665
D-PPbfPcCNyKs7w0J4tMvQ,East Palace,chinese,819 2nd Ave,93,3,10017,40.75105286,-73.97166443
gWaK8OEXawE43-Di0ykTNQ,Canton Lounge - New York,chinese,70 Mott St,225,3.5,10013,40.716205,-73.997863
bacGm8cL-vUPHdR18_M7bw,Charley Mom Restaurant,chinese,1580 York Ave,93,3.5,10028,40.77402878,-73.94815826
LYp3izplqg0x-h9CBlb-MQ,China Gourmet,chinese,877 8th Ave,243,2.5,10019,40.76381,-73.98524
_kD3Gy4shZT_RGwkARiffQ,Shanghai You Garden,chinese,4107 Bell Blvd,504,4,11361,40.76346,-73.770611
FJFliqqHXFZutkp_dmWdfw,Zen Vegetarian House,chinese,773 Flatbush Ave,295,4,11226,40.65396,-73.95937
dn8_HgoGUE4IFzwPI6GeLA,Kai Feng Fu 開封府鍋貼,chinese,4801 8th Ave,283,4.5,11220,40.64201,-74.00238
6KWuxjK1ey72cW8LVuoV5A,Mr Bao,chinese,208 Bedford Ave,43,4.5,11249,40.717057,-73.958764
8ZBbl3VN-cu6PFOL0D7-8A,Hunan Village,chinese,339 Lexington Ave New York Ny,17,4,10016,40.749688,-73.977171
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,chinese,2705 Broadway,185,3,10025,40.79942,-73.96868
lmiwPS9tl3cyMDGDeVstqQ,New Apolo,chinese,508 Grand St,160,3.5,11211,40.71078,-73.95076
ZpifrJsBsz7RUT1_Tyu9nQ,Hot Space,chinese,774 51st St,162,4.5,11220,40.64068,-74.00476
FcHVRbMcYY-D1Glzwo3ofA,Mr. Bao,chinese,179 5th Ave,107,4.5,11217,40.677216,-73.979754
mm_ThSw5EnaDW2dA7D-49A,Xin Taste Hand Pull Noodle,chinese,72-38 Austin St,243,4,11375,40.71876193,-73.84141921
8_dWO1Y6o8fZk_FosHhg-A,Yummy Noodle House 粥麵之家,chinese,33-35 Francis Lewis Blvd,265,4.5,11358,40.76653898,-73.78976148
2pnhIRBUw58PpN8CQEYiZA,New Food King,chinese,694 10th Ave,65,3.5,10036,40.76366,-73.99217
7q2yOt0RsQLfwpa95Er10w,Dumpling Den,chinese,249 Main St,213,4,7024,40.8520616,-73.9720264
4WyXnioHqTIcaFFN_TS1Vw,Ling Long Xuan Restaurant,chinese,586 Newark Ave,176,4,7306,40.73230211,-74.05697369
5sG_S51rleFhCKLgQpXc_g,New Sunny East 88,chinese,1680 1st Ave,77,3.5,10128,40.777902,-73.94825
LWp9J-jrHw9v-qyFgAYfyw,Xi'an Famous Foods,chinese,55-01 37th Ave,30,4.5,11377,40.75105,-73.90653
Nhg4oTNVxoHpMQrwFaojag,Sifu Chio,chinese,4009 Prince St,254,4,11354,40.75868453,-73.83159184
hdiQrGDT8enOzpxaipBzNA,Mee Noodle Shop & Grill,chinese,223 1st Ave,134,3,10003,40.7309882,-73.983084
inp9N7bo9zqQSa8h8UBhqg,Empire Szechuan,chinese,193 Columbus Ave,253,2.5,10023,40.775683,-73.980178
wzmeaMTm5cZ1JCjep7iQeA,ZLS BBQ,chinese,219 E 23rd St,22,4.5,10010,40.73852,-73.98201
7_Dwf153h3_waVtmfYd8QQ,Grand Sichuan NY II,chinese,98-108 Queens Blvd,238,4,11374,40.72743818,-73.85570884
YCen62jqSWhPOAorQjSZdQ,MoonHouse,chinese,1810 3rd Ave,111,3.5,10029,40.788337,-73.947502
6gE9N5wD4K-bbmSEBm7Lhw,Kong Kee,chinese,212 Grand St,62,4,10002,40.719047,-73.996139
P6O2I3PbON26-P9Jhb7Q1A,Young Xinjiang BBQ Cart,chinese,Forsyth St & Division St,40,4.5,10002,40.71426967,-73.99414272
FeTHmYg5RJiE23yFIPO7sg,Q Town Asian Cuisine,chinese,82-87 Broadway,115,4,11373,40.7415014,-73.8802964
oSMFe-10TyH40NIXG0Zahw,Vaibhav Indian Spice Journey,chinese,737 Newark Ave,415,3.5,7306,40.73503,-74.0624069
ubeG-hyIV8qoSSAk_pAZ2A,No Pork Halal Kitchen,chinese,50 4th Ave,136,4,11217,40.68332,-73.97936
Yb6PQ_4YQpJ0SVZ1tetkbg,Queens Seafood Restaurant,chinese,8222 45th Ave,135,4,11373,40.7415032,-73.8825862
2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,chinese,5121 8th Ave,321,4,11220,40.639996,-74.004509
9FwX2ye1eCxnPVoQOHHr3g,East Wind Snack Shop,chinese,471 16th St,218,4,11215,40.6603409,-73.9799505
GJZnf3B-ADjlCV1NXsHvGQ,Tang's Garden,chinese,1328 3rd Ave,103,3,10021,40.7722574,-73.9589547
yDS7SUTAe6y3BYKdepIrbg,Szechaun Mirchi,chinese,633 Anderson Ave,197,3.5,7010,40.82582855,-73.98786926
BcOuqkUniZJG5NLpdzeOYQ,Friendly Restaurant,chinese,1205 40th Ave,64,3.5,11101,40.75599633,-73.94246342
lLO8Nj-kPJ_b6vEs022GxQ,Xiang Hot Pot,chinese,136-20 Roosevelt Ave,357,4,11354,40.75933,-73.8291799
AolkHo3ct8gGBlyyOmAkOg,Grand Bo Ky Restaurant,chinese,94 Baxter St,134,3.5,10013,40.716806,-73.9999446
sgKNAn72O2XMQXS6AWmf9w,Food King Kitchen,chinese,185 Newark Ave,98,4,7302,40.72117,-74.04568
Xc7TX67KK0CQnI3YpOAYDA,Fu Yuan,chinese,135-43 Roosevelt,178,4.5,11354,40.7595502,-73.83060824
jO6NX93q_fYwYTHkqJ57Dg,Six Happiness 六福,chinese,711 2nd Ave,119,2.5,10016,40.74757316,-73.97408862
xOL2SC34gdhKHSbyaDz9BA,Pearls Chinese Restaurant,chinese,796 Amsterdam Ave,160,3,10025,40.7958833,-73.9692167
gxEYxWqKVhs8xBw9Lvd7hA,New East Garden Restaurant,chinese,1685 1st Ave,60,3.5,10128,40.77793,-73.94902
WgQkB7cbPNgj0pLin7gQtw,La Nueva Victoria,chinese,2536 Broadway,102,3.5,10025,40.79372,-73.971954
85wkGMKbHV0RdTGIWpep5A,Zen Pot,chinese,242 W 56th St,13,4.5,10019,40.765612,-73.982937
Uc8LtqNWavguEarRXfwhRg,South Lions,chinese,512 Washington St,52,4,7030,40.74266436,-74.02951335
AaGq5Peah3Z-2TUBMtlC2Q,Chimama's Noodle House,chinese,45 - 37C Bell Blvd,241,4.5,11361,40.75937,-73.768518
dmX0ASRxBZJeMLFZ7WBK3g,Sichuan Hot Pot Cuisine,chinese,34 Pell St,256,3,10013,40.71500522,-73.99854681
EDLKX7cCxPbmbmo1XG3xJQ,Grand Sichuan,chinese,342 Grove St,487,3,7302,40.72047,-74.04252
